length,uppercase_count,lowercase_count,digit_count,special_char_count,shannon_entropy,has_common_pattern,has_dictionary_word,consecutive_chars,char_diversity_ratio,keyboard_pattern,password,label,label_name
17,6,3,5,3,4.0875,0,0,1,1.0,0,lU$Jz29TMN53)&8Gx,2,Strong
10,0,9,1,0,3.1219,0,0,1,0.9,0,loxyphwhm5,1,Medium
12,3,4,3,2,3.2516,0,0,1,0.8333,0,Gyk$16jHC@k6,2,Strong
10,0,9,0,1,3.1219,0,0,1,0.9,0,hketstcxz@,1,Medium
14,1,9,2,2,3.8074,0,0,1,1.0,0,Tiger-cloud82%,2,Strong
9,0,8,0,1,2.7255,0,0,2,0.7778,0,quuh@ymwh,1,Medium
15,3,7,2,3,3.9069,0,0,1,1.0,0,^C1b3qzwIdt*My!,2,Strong
12,6,6,0,0,3.2516,0,0,2,0.8333,0,BYipMggKJpkZ,1,Medium
8,0,0,8,0,3.0,1,0,1,1.0,1,12345678,0,Weak
10,0,9,0,1,3.3219,0,0,1,1.0,0,obiap!svcn,1,Medium
9,0,8,0,1,2.7255,0,0,1,0.7778,0,rwal$rqwi,1,Medium
12,5,7,0,0,3.2516,0,0,2,0.8333,0,QQwdqOAPxwpi,1,Medium
15,7,4,2,2,3.6402,0,0,1,0.8667,0,(fY7HkeD0YL(VWs,2,Strong
14,6,3,2,3,3.5216,0,0,2,0.8571,0,DF7CCcX(d8)c@S,2,Strong
8,0,7,0,1,2.75,0,0,1,0.875,0,ypipa!su,1,Medium
9,0,6,3,0,2.5033,0,0,1,0.6667,0,3kr3kvr0i,1,Medium
8,4,4,0,0,2.75,0,0,1,0.875,0,mgGVvzVH,1,Medium
7,0,7,0,0,2.5216,1,0,1,0.8571,0,letmein,0,Weak
7,0,0,7,0,2.8074,0,0,1,1.0,0,9546078,0,Weak
8,0,6,2,0,2.4056,0,0,1,0.75,0,rlw6jl2l,1,Medium
8,6,2,0,0,3.0,0,0,1,1.0,0,SRiNaIAF,1,Medium
16,1,11,2,2,3.625,0,0,2,0.8125,0,Apple-battery24%,2,Strong
16,1,11,2,2,3.5,0,0,2,0.75,0,Battery-apple67@,2,Strong
11,0,9,2,0,3.2776,0,0,1,0.9091,0,my3gdilk1qy,1,Medium
15,2,7,4,2,3.7736,0,0,2,0.9333,0,*%lju2vooXaU781,2,Strong
10,0,9,0,1,2.9219,0,0,2,0.8,0,wzdqfkw$ll,1,Medium
14,1,9,2,2,3.6645,0,0,1,0.9286,0,Ocean-pixel13%,2,Strong
7,0,7,0,0,2.5216,0,0,1,0.8571,0,xwbqczq,0,Weak
10,0,7,3,0,2.9219,0,0,2,0.8,0,r838ammzoh,1,Medium
14,1,9,2,2,3.5216,0,0,1,0.8571,0,Horse-tiger32!,2,Strong
8,0,8,0,0,0.0,0,0,8,0.125,0,llllllll,0,Weak
12,3,5,3,1,3.585,0,0,1,1.0,0,xIvb&1Y90Xqf,2,Strong
6,0,3,3,0,2.585,1,0,1,1.0,0,abc123,0,Weak
7,0,7,0,0,2.5216,0,0,1,0.8571,0,ajtwykt,0,Weak
9,5,4,0,0,3.1699,0,0,1,1.0,0,RITbGahtX,1,Medium
12,2,4,3,3,3.585,0,0,1,1.0,0,frEjx6&!$83M,2,Strong
4,0,0,4,0,1.5,0,0,1,0.75,0,8454,0,Weak
6,0,6,0,0,2.585,1,0,1,1.0,0,dragon,0,Weak
8,0,7,0,1,2.75,0,0,1,0.875,0,brorsa@v,1,Medium
12,6,6,0,0,3.585,0,0,1,1.0,0,UDipJPXtFykr,1,Medium
14,1,9,2,2,3.3788,0,0,2,0.7857,0,Apple-river28@,2,Strong
16,1,11,2,2,3.625,0,0,2,0.8125,0,Correct-apple10#,2,Strong
18,1,13,2,2,3.1699,0,0,2,0.5556,0,Battery-battery11!,2,Strong
8,0,6,2,0,2.75,0,0,1,0.875,0,gtw4cy4f,1,Medium
17,3,4,3,7,3.8522,0,0,2,0.8824,0,*88^U%!$Z)Vpa)d3j,2,Strong
11,0,10,1,0,3.0958,0,0,2,0.8182,0,mt1ozxggmqj,1,Medium
13,3,6,2,2,3.5466,0,0,1,0.9231,0,Ayc9szQ%9f#Nj,2,Strong
14,1,9,2,2,3.4677,0,0,1,0.8571,0,Storm-river94$,2,Strong
14,1,9,2,2,3.2359,0,0,1,0.7143,0,Cloud-cloud15%,2,Strong
8,0,7,0,1,3.0,0,0,1,1.0,0,m$fzxrce,1,Medium
5,0,0,5,0,2.3219,0,0,1,1.0,0,05817,0,Weak
6,0,0,6,0,1.9183,0,0,1,0.6667,0,837070,0,Weak
6,0,6,0,0,0.0,0,0,6,0.1667,0,xxxxxx,0,Weak
9,0,6,3,0,2.9477,0,0,1,0.8889,0,1amisu1o6,1,Medium
12,3,3,3,3,3.2516,0,0,1,0.8333,0,m2@S2^o3@CgO,2,Strong
18,7,6,1,4,3.8366,0,0,1,0.8333,0,FcSqDF@S%lPl$jC5e!,2,Strong
16,1,11,2,2,3.625,0,0,2,0.8125,0,Flame-correct47%,2,Strong
4,0,4,0,0,0.0,0,0,4,0.25,0,jjjj,0,Weak
15,5,4,3,3,3.5069,0,0,1,0.8,0,72mh*hL)vR3TG)T,2,Strong
11,6,5,0,0,3.4594,0,0,1,1.0,0,OrwGTVjtWZk,1,Medium
16,4,5,4,3,4.0,0,0,1,1.0,0,Yn*6ow03$ZTm9Rk#,2,Strong
10,3,7,0,0,3.3219,0,0,1,1.0,0,VBmazutCfl,1,Medium
15,1,10,2,2,3.0566,0,0,2,0.6,0,Staple-apple66@,2,Strong
12,9,3,0,0,3.585,0,0,1,1.0,0,ZDGOUTagnCWM,1,Medium
10,7,3,0,0,3.1219,0,0,2,0.9,0,DCVAAvyLQs,1,Medium
19,2,6,8,3,3.5369,0,0,2,0.6842,0,g6cHc3n3u5%k&0T366&,2,Strong
12,6,2,3,1,2.9183,0,0,1,0.6667,0,U1MYs8%1sHYU,2,Strong
15,3,6,2,4,3.7736,0,0,2,0.9333,0,gNq@@0I^yuo%7dR,2,Strong
12,5,5,1,1,3.4183,0,0,2,0.9167,0,O3mmICb^TlrA,2,Strong
16,1,11,2,2,3.4528,0,0,2,0.75,0,Battery-tiger40@,2,Strong
6,0,6,0,0,0.0,0,0,6,0.1667,0,bbbbbb,0,Weak
7,0,7,0,0,2.8074,0,0,1,1.0,0,kurzbtf,0,Weak
8,0,7,1,0,2.75,0,0,1,0.875,0,flxv5cix,1,Medium
15,3,4,2,6,3.6402,0,0,1,0.8667,0,^%13&wiJ^j#HKc#,2,Strong
10,0,7,3,0,3.1219,0,0,1,0.9,0,82bmqw8evr,1,Medium
5,0,5,0,0,0.0,0,0,5,0.2,0,wwwww,0,Weak
8,0,7,0,1,3.0,0,0,1,1.0,0,i!twnyvk,1,Medium
12,2,7,2,1,3.1887,0,0,1,0.8333,0,stsg0YksjJ4!,2,Strong
7,0,7,0,0,2.5216,0,0,1,0.8571,0,rydmnby,0,Weak
7,0,7,0,0,0.0,0,0,7,0.1429,0,lllllll,0,Weak
12,6,1,3,2,3.585,0,0,1,1.0,0,B8IV%c^54ANP,2,Strong
10,7,3,0,0,3.1219,0,0,1,0.9,0,FrUdFQTHDf,1,Medium
16,1,11,2,2,3.625,0,0,2,0.8125,0,Correct-flame22$,2,Strong
8,0,7,0,1,2.75,0,0,1,0.875,0,x!pynykv,1,Medium
16,8,4,1,3,3.625,0,0,1,0.8125,0,VmFCTj@*RSwM*T4w,2,Strong
15,6,5,2,2,3.9069,0,0,1,1.0,0,fRxmGh*F0Z3DP$a,2,Strong
5,0,5,0,0,0.0,0,0,5,0.2,0,uuuuu,0,Weak
14,1,9,2,2,3.5216,0,0,1,0.8571,0,River-horse15@,2,Strong
12,4,4,2,2,3.4183,0,0,1,0.9167,0,x^KYg&q6Pn6G,2,Strong
10,6,4,0,0,3.1219,0,0,1,0.9,0,sQAjDzSwDU,1,Medium
11,0,10,1,0,2.8454,0,0,1,0.7273,0,cjn6ocjpztc,1,Medium
7,0,0,7,0,2.2359,0,0,1,0.7143,0,7538939,0,Weak
6,0,6,0,0,2.585,0,0,1,1.0,0,master,0,Weak
9,0,7,2,0,2.7255,0,0,1,0.7778,0,sl1ya1ryz,1,Medium
8,0,5,3,0,3.0,0,0,1,1.0,0,6p8kh7rt,1,Medium
12,5,2,3,2,3.2516,0,0,1,0.8333,0,ZK60w5H$HjT$,2,Strong
13,5,6,1,1,3.3927,0,0,1,0.8462,0,sl#RwAPzJCsl7,2,Strong
11,0,9,2,0,3.2776,0,0,2,0.9091,0,e0l1offkhdi,1,Medium
13,5,5,2,1,3.7004,0,0,1,1.0,0,yQJ$sa6X8AIuz,2,Strong
14,4,7,2,1,3.3249,0,0,1,0.7857,0,WQlkak!s3c4QkA,2,Strong
8,0,8,0,0,2.75,0,0,2,0.875,0,princess,0,Weak
12,2,10,0,0,3.2516,0,0,2,0.8333,0,GctcwbFanmrr,1,Medium
13,4,4,2,3,3.7004,0,0,1,1.0,0,BFWe&w%4E7i!g,2,Strong
4,0,4,0,0,2.0,0,0,1,1.0,0,oexg,0,Weak
8,0,8,0,0,2.5,0,0,1,0.75,0,mhopmpnb,1,Medium
8,7,1,0,0,3.0,0,0,1,1.0,0,YJqOVKFX,1,Medium
4,0,4,0,0,2.0,0,0,1,1.0,0,aktc,0,Weak
6,0,6,0,0,2.585,0,0,1,1.0,0,shadow,0,Weak
19,5,8,2,4,4.0374,0,0,1,0.8947,0,#2@dX2sEINg^m$agpZc,2,Strong
15,5,4,3,3,3.7736,0,0,1,0.9333,0,B@O!iXnBA4#pr93,2,Strong
9,0,8,0,1,2.5033,0,0,2,0.6667,0,hprep@uur,1,Medium
5,0,5,0,0,2.3219,0,0,1,1.0,0,lmitj,0,Weak
5,0,5,0,0,1.9219,0,0,1,0.8,0,clocm,0,Weak
14,1,5,5,3,3.6645,0,0,1,0.9286,0,7%1hv8Qa8^f4!r,2,Strong
10,0,9,0,1,3.3219,0,0,1,1.0,0,mnpsudtzx@,1,Medium
8,0,8,0,0,0.0,0,0,8,0.125,0,iiiiiiii,0,Weak
15,7,5,1,2,3.5899,0,0,1,0.8667,0,h#JTl!DrtJjGB8J,2,Strong
8,7,1,0,0,2.75,0,0,2,0.875,0,PFLLHCZy,1,Medium
8,0,5,3,0,2.75,0,0,1,0.875,0,4ioar4g5,1,Medium
8,0,8,0,0,0.0,0,0,8,0.125,0,uuuuuuuu,0,Weak
15,1,10,2,2,3.7736,0,0,1,0.9333,0,Staple-horse49#,2,Strong
5,0,0,5,0,2.3219,0,0,1,1.0,0,18603,0,Weak
9,3,6,0,0,2.9477,0,0,2,0.8889,0,HwGPjpyyb,1,Medium
8,0,7,0,1,3.0,0,0,1,1.0,0,a@dtgebo,1,Medium
10,0,9,0,1,3.3219,0,0,1,1.0,0,l#fwhurxys,1,Medium
4,0,0,4,0,1.5,0,0,1,0.75,0,5245,0,Weak
11,5,6,0,0,3.4594,0,0,1,1.0,0,QiybWgmTzXE,1,Medium
12,5,3,3,1,3.4183,0,0,1,0.9167,0,25^0QlgRBQqI,2,Strong
11,5,6,0,0,3.0958,0,0,1,0.8182,0,HhgDcSuSVgt,1,Medium
7,0,7,0,0,0.0,0,0,7,0.1429,0,fffffff,0,Weak
11,0,9,2,0,3.2776,0,0,1,0.9091,0,ebfe54ukigd,1,Medium
13,4,3,2,4,3.0851,0,0,1,0.6923,0,&!9RG9zDv&!pG,2,Strong
12,4,4,2,2,3.585,0,0,1,1.0,0,$STx2tLauF7*,2,Strong
8,0,5,3,0,2.5,0,0,2,0.75,0,5jtv75ss,1,Medium
16,4,6,2,4,3.875,0,0,2,0.9375,0,&wJ0dCfih*ZQg$$2,2,Strong
11,0,11,0,0,3.0958,0,0,1,0.8182,0,isyerumehcy,1,Medium
8,0,7,1,0,2.75,0,0,1,0.875,0,trustno1,0,Weak
10,0,9,0,1,3.3219,0,0,1,1.0,0,ipjl#mwuvn,1,Medium
7,0,0,7,0,2.2359,0,0,2,0.7143,0,8420055,0,Weak
7,0,0,7,0,2.2359,0,0,2,0.7143,0,3211454,0,Weak
13,3,6,2,2,3.7004,0,0,1,1.0,0,I6Jqk$3fe%oaN,2,Strong
20,8,5,4,3,4.1219,0,0,1,0.9,0,aTH9Rg6^Gi6vH2OY#)qX,2,Strong
6,0,0,6,0,1.7925,0,0,1,0.6667,0,808182,0,Weak
12,5,7,0,0,3.585,0,0,1,1.0,0,gtNAOvikcbHJ,1,Medium
10,6,4,0,0,3.1219,0,0,1,0.9,0,KtZrRkMQKc,1,Medium
16,8,4,2,2,3.625,0,0,1,0.8125,0,9YSA3jA#WsrF#HWq,2,Strong
10,0,9,0,1,2.6464,0,0,1,0.7,0,xmctx#xtfi,1,Medium
11,6,5,0,0,3.2776,0,0,1,0.9091,0,IEwzUkPkHsS,1,Medium
6,0,3,3,0,2.585,1,0,1,1.0,0,abc123,0,Weak
7,0,0,7,0,2.5216,0,0,1,0.8571,0,9190876,0,Weak
5,0,5,0,0,0.0,0,0,5,0.2,0,uuuuu,0,Weak
15,4,8,1,2,3.7736,0,0,1,0.9333,0,h$X#dkjBj4MwzlP,2,Strong
10,0,9,0,1,3.1219,0,0,2,0.9,0,udiijapr%b,1,Medium
9,0,6,3,0,3.1699,0,0,1,1.0,0,a2lr9p6hj,1,Medium
7,0,7,0,0,0.0,0,0,7,0.1429,0,ppppppp,0,Weak
5,0,0,5,0,1.9219,0,0,2,0.8,0,64388,0,Weak
14,1,9,2,2,3.5216,0,0,2,0.8571,0,River-apple45#,2,Strong
9,0,7,2,0,3.1699,0,0,1,1.0,0,g1cj8pmoz,1,Medium
6,0,6,0,0,2.585,0,0,1,1.0,0,shadow,0,Weak
5,0,0,5,0,2.3219,1,0,1,1.0,1,12345,0,Weak
10,0,9,0,1,3.1219,0,0,1,0.9,0,ipvrdhs#yv,1,Medium
16,5,5,5,1,3.625,0,0,1,0.8125,0,zy0*yk21GO25PbTP,2,Strong
6,0,6,0,0,2.2516,0,0,2,0.8333,0,tzzcrg,0,Weak
10,0,6,4,0,3.1219,0,0,1,0.9,0,k7ztdl25b7,1,Medium
11,0,9,2,0,3.2776,0,0,1,0.9091,0,myoa2vcywl9,1,Medium
12,4,3,2,3,3.4183,0,0,1,0.9167,0,O8!Tca#E8G&i,2,Strong
16,3,7,4,2,3.7028,0,0,2,0.875,0,Lb1H$11E%dt6uvkg,2,Strong
10,0,9,0,1,3.3219,0,0,1,1.0,0,wosv%mglpk,1,Medium
4,0,4,0,0,0.0,0,0,4,0.25,0,ffff,0,Weak
15,1,10,2,2,3.5069,0,0,1,0.8,0,Staple-pixel61$,2,Strong
10,0,7,3,0,3.3219,0,0,1,1.0,0,f5l0rxmip1,1,Medium
4,0,0,4,0,2.0,0,0,1,1.0,0,2309,0,Weak
16,1,11,2,2,3.4528,0,0,2,0.75,0,Storm-battery44%,2,Strong
8,0,7,0,1,3.0,0,0,1,1.0,0,#flgxsnm,1,Medium
16,1,11,2,2,3.625,0,0,2,0.8125,0,Horse-battery47!,2,Strong
15,1,10,2,2,3.6402,0,0,1,0.8667,0,Staple-ocean86%,2,Strong
16,1,11,2,2,3.375,0,0,1,0.6875,0,Staple-staple24#,2,Strong
16,1,11,2,2,3.625,0,0,2,0.8125,0,River-battery91#,2,Strong
18,5,6,5,2,3.9477,0,0,1,0.8889,0,sGq(z8l80BOno0$S9J,2,Strong
10,5,5,0,0,2.9219,0,0,1,0.8,0,RMPMWlflov,1,Medium
18,1,13,2,2,3.281,0,0,2,0.6111,0,Battery-battery82%,2,Strong
6,0,6,0,0,2.2516,0,0,2,0.8333,0,gaccom,0,Weak
15,7,5,2,1,3.6402,0,0,2,0.8667,0,HSth5XTvv)NK5Gn,2,Strong
9,0,8,0,1,2.7255,0,0,1,0.7778,0,$xuqmqxni,1,Medium
7,0,0,7,0,1.9502,0,0,2,0.5714,0,4662332,0,Weak
11,8,3,0,0,3.0958,0,0,1,0.8182,0,OXubAVUYXkY,1,Medium
17,3,9,3,2,3.6169,0,0,2,0.7647,0,mquL!rr!3u4lxYb4H,2,Strong
16,1,11,2,2,3.75,0,0,2,0.875,0,Pixel-battery97@,2,Strong
6,0,0,6,0,2.585,1,0,1,1.0,1,123456,0,Weak
8,0,8,0,0,2.75,0,0,2,0.875,0,princess,0,Weak
12,4,5,2,1,3.4183,0,0,1,0.9167,0,WhVA*v3u2lAc,2,Strong
8,0,6,2,0,2.5,0,0,1,0.75,0,v9rydvn9,1,Medium
15,3,6,3,3,3.6402,0,0,1,0.8667,0,tfUi^Mt0S)4#nw4,2,Strong
6,0,0,6,0,2.2516,0,0,1,0.8333,0,652101,0,Weak
8,0,7,0,1,3.0,0,0,1,1.0,0,d#ijzpan,1,Medium
9,6,3,0,0,3.1699,0,0,1,1.0,0,VfXQUpDeZ,1,Medium
14,1,9,2,2,3.6645,0,0,1,0.9286,0,Flame-storm89@,2,Strong
8,0,6,2,0,3.0,0,0,1,1.0,0,jp6mkt7s,1,Medium
7,0,0,7,0,2.5216,0,0,2,0.8571,0,1669540,0,Weak
15,2,8,2,3,3.7736,0,0,1,0.9333,0,l!vOi*Sop&1g3lk,2,Strong
8,0,8,0,0,2.5,0,0,1,0.75,0,sunshine,0,Weak
7,0,7,0,0,2.8074,0,0,1,1.0,0,mfpistw,0,Weak
6,0,0,6,0,2.2516,0,0,1,0.8333,0,875935,0,Weak
7,0,7,0,0,0.0,0,0,7,0.1429,0,uuuuuuu,0,Weak
8,0,8,0,0,0.0,0,0,8,0.125,0,cccccccc,0,Weak
7,0,7,0,0,2.8074,0,0,1,1.0,0,michael,0,Weak
7,0,7,0,0,2.8074,0,0,1,1.0,0,nqijoul,0,Weak
7,0,7,0,0,2.8074,0,0,1,1.0,0,michael,0,Weak
7,0,0,7,0,2.8074,0,0,1,1.0,0,2089614,0,Weak
7,0,0,7,0,2.2359,0,0,1,0.7143,0,8925395,0,Weak
8,0,7,0,1,2.75,0,0,1,0.875,0,fcl%cqpb,1,Medium
5,0,5,0,0,2.3219,0,0,1,1.0,0,ihujy,0,Weak
8,0,8,0,0,3.0,0,1,1,1.0,0,superman,0,Weak
14,5,6,2,1,3.6645,0,0,1,0.9286,0,R*lMWO8xy6blkZ,2,Strong
8,0,7,0,1,3.0,0,0,1,1.0,0,mjyil@rz,1,Medium
8,0,7,0,1,3.0,0,0,1,1.0,0,#aliboqc,1,Medium
17,9,5,2,1,3.8522,0,0,2,0.8824,0,aF0$OMWf5TTwrLWNq,2,Strong
8,0,7,1,0,2.75,0,0,2,0.875,0,p6eeamyf,1,Medium
15,4,5,4,2,3.9069,0,0,1,1.0,0,b0O%9CgGr^dv1D6,2,Strong
11,5,6,0,0,3.4594,0,0,1,1.0,0,eJzFfuGMgiT,1,Medium
11,0,8,3,0,2.914,0,0,2,0.7273,0,24dsysymmq8,1,Medium
8,0,7,0,1,2.75,0,0,1,0.875,0,rih@qzhf,1,Medium
12,4,8,0,0,3.2516,0,0,1,0.8333,0,zqxmvcMtqFME,1,Medium
10,0,8,2,0,2.8464,0,0,2,0.8,0,s2utbtty9g,1,Medium
10,0,6,4,0,3.3219,0,0,1,1.0,0,c8j6e07fpy,1,Medium
10,0,9,0,1,3.1219,0,0,1,0.9,0,aemyquja!g,1,Medium
5,0,5,0,0,0.0,0,0,5,0.2,0,eeeee,0,Weak
19,7,6,2,4,3.9321,0,0,1,0.8421,0,)ZRC3c#X(K#g6nboKEn,2,Strong
16,1,11,2,2,3.625,0,0,2,0.8125,0,Ocean-battery39#,2,Strong
14,1,9,2,2,3.8074,0,0,1,1.0,0,Tiger-cloud16#,2,Strong
14,1,9,2,2,3.8074,0,0,1,1.0,0,Cloud-tiger47#,2,Strong
5,0,0,5,0,1.5219,0,0,1,0.6,0,74646,0,Weak
11,0,9,2,0,2.8454,0,0,1,0.7273,0,tngtg2lgj3s,1,Medium
9,0,0,9,0,3.1699,1,0,1,1.0,1,123456789,0,Weak
8,5,3,0,0,3.0,0,0,1,1.0,0,tGUqSsNB,1,Medium
12,2,5,1,4,3.4183,0,0,2,0.9167,0,*Cl$te!4Rrr#,2,Strong
12,4,4,2,2,3.2516,0,0,1,0.8333,0,fDtM50@NMg#f,2,Strong
8,0,8,0,0,0.0,0,0,8,0.125,0,nnnnnnnn,0,Weak
17,6,6,1,4,3.9698,0,0,2,0.9412,0,q%a@Irt1GGL#gX*Ad,2,Strong
12,3,4,3,2,3.2516,0,0,1,0.8333,0,1q6jg!gS7!DE,2,Strong
11,0,6,5,0,3.4594,0,0,1,1.0,0,k4o67bxcd20,1,Medium
11,0,10,1,0,2.8454,0,0,1,0.7273,0,dnkseknkbf2,1,Medium
17,8,5,2,2,3.7345,0,0,1,0.8235,0,W4BTHlxu2WiQ!&HpT,2,Strong
11,0,7,4,0,3.4594,0,0,1,1.0,0,5rdeky820ic,1,Medium
14,1,9,2,2,3.2359,0,0,2,0.7143,0,Horse-storm66@,2,Strong
6,0,0,6,0,2.585,0,0,1,1.0,0,092381,0,Weak
9,0,7,2,0,2.9477,0,0,1,0.8889,0,ynl63gagu,1,Medium
20,7,7,5,1,4.2219,0,0,1,0.95,0,Nh#mGn87YE1fIw3Tr9Gy,2,Strong
9,0,8,1,0,2.7255,0,0,2,0.7778,0,czjjy4mzv,1,Medium
10,0,0,10,0,3.3219,1,0,1,1.0,1,1234567890,0,Weak
7,0,7,0,0,2.8074,0,0,1,1.0,0,irsdovy,0,Weak
10,0,8,2,0,3.1219,0,0,2,0.9,0,7ppcaduvl9,1,Medium
6,0,6,0,0,0.0,0,0,6,0.1667,0,llllll,0,Weak
15,7,3,3,2,3.6402,0,0,1,0.8667,0,K7Q4W4Ub*j&LuKF,2,Strong
8,0,6,2,0,2.75,0,0,1,0.875,0,c1au9dsa,1,Medium
8,6,2,0,0,3.0,0,0,1,1.0,0,BcXpEUCH,1,Medium
14,1,9,2,2,3.3788,0,0,2,0.7857,0,Ocean-apple81$,2,Strong
18,8,1,5,4,3.9477,0,0,1,0.8889,0,(18$Z@8AqBDT5CK(4Y,2,Strong
8,0,3,5,0,2.5,0,0,2,0.75,0,00m6cu88,1,Medium
8,0,7,0,1,2.75,0,0,2,0.875,0,uycb#aff,1,Medium
8,0,8,0,0,0.0,0,0,8,0.125,0,aaaaaaaa,0,Weak
14,5,4,4,1,3.6645,0,0,1,0.9286,0,6y%1tEgPr2NR6Q,2,Strong
9,0,0,9,0,3.1699,1,0,1,1.0,1,123456789,0,Weak
7,0,7,0,0,2.5216,1,0,1,0.8571,0,letmein,0,Weak
18,7,6,2,3,3.9477,0,0,1,0.8889,0,0jx&^ZFI0ZAyfzBdR!,2,Strong
11,5,6,0,0,3.2776,0,0,1,0.9091,0,eAjEUCuqbxU,1,Medium
8,0,7,1,0,2.75,0,0,1,0.875,0,c5rqnsvs,1,Medium
11,0,6,5,0,3.2776,0,0,1,0.9091,0,s3y4h1te48m,1,Medium
7,0,0,7,0,2.2359,0,0,1,0.7143,0,5495313,0,Weak
5,0,0,5,0,2.3219,0,0,1,1.0,0,96457,0,Weak
7,0,7,0,0,2.5216,1,0,1,0.8571,0,letmein,0,Weak
10,0,9,1,0,3.1219,0,0,2,0.9,0,5izolnntxr,1,Medium
9,0,8,1,0,3.1699,0,0,1,1.0,0,daso7krgi,1,Medium
16,9,3,2,2,3.875,0,0,1,0.9375,0,STRJHb0!L0t#eEYV,2,Strong
5,0,0,5,0,1.9219,0,0,1,0.8,0,12861,0,Weak
14,6,2,4,2,3.6645,0,0,1,0.9286,0,%(04LC5VtCPWj2,2,Strong
7,0,7,0,0,2.8074,0,0,1,1.0,0,obaemlu,0,Weak
11,0,9,2,0,3.2776,0,0,1,0.9091,0,hk7x3bqwrmw,1,Medium
8,0,5,3,0,3.0,0,0,1,1.0,0,6vfh3mi2,1,Medium
6,0,6,0,0,0.0,0,0,6,0.1667,0,oooooo,0,Weak
6,0,6,0,0,2.2516,0,1,1,0.8333,0,batman,0,Weak
9,5,4,0,0,2.9477,0,0,1,0.8889,0,HktUgMgEV,1,Medium
7,0,7,0,0,2.8074,0,0,1,1.0,0,bgisrto,0,Weak
5,0,5,0,0,0.0,0,0,5,0.2,0,sssss,0,Weak
10,3,7,0,0,3.3219,0,0,1,1.0,0,vdRazwIJhj,1,Medium
18,6,6,4,2,4.0588,0,0,1,0.9444,0,2681ndvuMUFw%CWvJ(,2,Strong
4,0,4,0,0,1.5,0,0,2,0.75,0,xidd,0,Weak
5,0,5,0,0,2.3219,0,0,1,1.0,0,znsxm,0,Weak
8,0,8,0,0,3.0,0,0,1,1.0,0,qzrwjxlb,1,Medium
15,1,10,2,2,3.5069,0,0,1,0.8,0,Flame-staple35%,2,Strong
18,6,7,4,1,3.7255,0,0,1,0.7778,0,I2oE6Dof)lTHp92gfT,2,Strong
4,0,0,4,0,1.5,0,0,2,0.75,0,8006,0,Weak
4,0,0,4,0,1.0,0,0,1,0.5,0,7373,0,Weak
9,0,8,0,1,2.9477,0,0,1,0.8889,0,%ftcloydf,1,Medium
11,0,9,2,0,3.2776,0,0,2,0.9091,0,xol4bkuu5cz,1,Medium
10,0,9,0,1,3.1219,0,0,2,0.9,0,o!uucwtbyr,1,Medium
19,7,5,4,3,4.0374,0,0,1,0.8947,0,6N0sHPeU)Egy4&E0%cG,2,Strong
7,0,0,7,0,2.2359,0,0,2,0.7143,0,5181933,0,Weak
8,0,7,0,1,2.4056,0,0,2,0.75,0,llpbz!al,1,Medium
4,0,4,0,0,0.0,0,0,4,0.25,0,nnnn,0,Weak
12,3,2,2,5,3.4183,0,0,1,0.9167,0,*uJi5^E%!%T7,2,Strong
14,1,9,2,2,3.182,0,0,1,0.7143,0,Tiger-river40@,2,Strong
10,0,9,0,1,3.3219,0,0,1,1.0,0,msdno@vebi,1,Medium
6,0,6,0,0,2.585,0,0,1,1.0,0,clpgno,0,Weak
7,0,7,0,0,2.5216,0,0,1,0.8571,0,ydutwyq,0,Weak
12,5,7,0,0,3.4183,0,0,1,0.9167,0,imEgPGtiTeaW,1,Medium
12,4,5,2,1,3.4183,0,0,1,0.9167,0,j!ikB7FhN1Ui,2,Strong
8,0,8,0,0,2.75,0,0,1,0.875,0,yqyvbnuz,1,Medium
5,0,0,5,0,1.5219,0,0,1,0.6,0,94894,0,Weak
6,0,6,0,0,2.585,1,0,1,1.0,0,dragon,0,Weak
7,0,0,7,0,2.8074,1,0,1,1.0,1,1234567,0,Weak
10,0,5,5,0,2.9219,0,0,2,0.8,0,5oop767j2d,1,Medium
14,4,6,3,1,3.8074,0,0,1,1.0,0,%8yXtr6lZUsLx5,2,Strong
12,4,6,1,1,3.585,0,0,1,1.0,0,zoFmxiCP$h8I,2,Strong
4,0,4,0,0,2.0,0,0,1,1.0,0,tsce,0,Weak
16,5,6,4,1,3.875,0,0,1,0.9375,0,43oJOrQxaE@Bay61,2,Strong
12,3,9,0,0,3.4183,0,0,1,0.9167,0,ohtgvPAZtcqi,1,Medium
8,5,3,0,0,3.0,0,0,1,1.0,0,WoQTEpGu,1,Medium
15,3,5,3,4,3.7736,0,0,1,0.9333,0,L^*16dU!*qoyI8p,2,Strong
11,0,8,3,0,3.0958,0,0,2,0.8182,0,rlqmn44eew1,1,Medium
9,0,0,9,0,3.1699,1,0,1,1.0,1,123456789,0,Weak
12,4,4,2,2,3.4183,0,0,1,0.9167,0,o&Qd^02QiHEs,2,Strong
17,1,12,2,2,3.7345,0,0,2,0.8235,0,Correct-staple23%,2,Strong
15,3,7,1,4,3.9069,0,0,1,1.0,0,*W#p@fz$ux0eXMc,2,Strong
18,8,3,4,3,4.0588,0,0,1,0.9444,0,8DmJEM$PC6)fF31O!f,2,Strong
7,0,0,7,0,2.5216,0,0,1,0.8571,0,9508206,0,Weak
